1,0.953650994
0,0.941075809
0,0.828206377
0,0.874280285
0,0.854267986
0,0.872668837
0,0.890484006
0,0.882660751
0,0.878687264
0,0.887619933
0,0.858712105
0,0.879277164
0,0.812804858
0,0.911811508
0,0.882687392
0,0.890559247
1,0.957713004
1,0.940332995
1,0.968567104
1,0.852318579
1,0.921940694
1,0.937901489
1,0.844221251
1,0.988301418
0,0.906516648
0,0.830800636
0,0.897052197
0,0.802612093
0,0.938860744
1,0.943920330
1,0.887529861
0,0.801699985
0,0.911837789
0,0.841497205
1,0.877836497
0,0.902167369
0,0.872769078
0,0.823085473
0,0.808014330
0,0.859988949
0,0.813517834
0,0.834698915
0,0.862322985
0,0.905547485
0,0.927337658
1,0.888851302
1,0.915122312
1,-1000000000.000000000
1,0.878677148
1,0.869108454
0,0.944865484
0,0.890825307
0,0.834012383
0,0.860833478
0,0.819531619
0,0.852583282
0,0.825666093
0,0.879088645
0,0.811100330
0,0.825088896
0,0.841706593
0,0.852897614
0,0.829817293
0,0.869019169
0,0.894366231
1,0.956242287
1,0.923521840
0,0.880514172
0,0.893447552
0,0.969209683
0,0.808496451
0,0.928583693
0,0.896311215
0,0.873443104
0,0.809493218
0,0.843770748
0,0.807910787
0,0.936366313
0,0.870052979
1,0.951269854
0,0.892439458
0,0.821675059
0,0.841506682
0,0.832117382
0,0.813586980
0,0.841241842
0,0.814166028
0,0.878605456
0,0.926908452
0,0.863263836
0,0.849886270
0,0.835902509
0,0.912341785
0,0.867486432
0,0.819300185
0,0.887483492
0,0.856164531
0,0.848949453
0,0.873692079
0,0.899459069
0,0.854036108
0,0.946185791
0,0.842535159
0,0.855754820
0,0.891743995
0,0.891037547
0,0.908560313
0,0.823604214
0,0.838771093
0,0.860076283
1,-1000000000.000000000
0,0.821902403
0,0.836007265
0,0.944187941
0,0.817573267
0,0.851162741
0,0.848329266
0,0.821243877
0,0.903400205
0,0.815063281
0,0.866734362
0,0.871959726
0,0.944229061
0,0.801788664
0,0.836576041
0,0.826492029
0,0.821407375
0,0.926938764
0,0.828227781
1,0.962091438
0,0.893265361
0,0.854155694
1,0.970814238
0,0.824259048
0,0.846812569
0,0.821869910
0,0.859644305
0,0.815278956
1,0.979092614
1,0.960704885
0,0.915197172
0,0.877694959
1,0.980713734
1,0.977660326
1,0.967627912
0,0.860476465
0,0.804711571
0,0.826133255
0,0.901421095
0,0.836759016
0,0.893226029
1,0.975284317
0,0.868561052
0,0.853381392
0,0.897915705
0,0.883496933
0,0.881447532
1,0.951863513
0,0.863476765
0,0.869684319
0,0.879567952
0,0.862749672
0,0.908564691
0,0.819256059
0,0.914557384
1,-1000000000.000000000
0,0.910233844
0,0.823087417
0,0.816273045
0,0.858434503
0,0.919088967
0,0.825816837
0,0.879822066
0,0.894325320
0,0.803384100
0,0.863333840
0,0.820783053
1,-1000000000.000000000
1,0.899671286
0,0.817670431
0,0.807203497
0,0.940901900
0,0.839698637
0,0.859764794
0,0.802248402
0,0.831768840
0,0.861265520
0,0.817194503
0,0.803482751
0,0.810457814
0,0.862221676
0,0.838662407
0,0.923602916
0,0.882936711
0,0.941289147
0,0.821576244
1,0.956393774
0,0.824897127
0,0.818360971
0,0.818195939
1,0.852573663
0,0.929199344
0,0.828859075
0,0.834319042
0,0.907998235
1,0.982161816
1,0.945370170
0,0.846605887
0,0.848440773
0,0.884116420
0,0.903452354
0,0.814619106
0,0.841460822
1,-1000000000.000000000
0,0.909449753
0,0.843754499
0,0.847666542
0,0.917877973
0,0.877759568
1,0.974776587
0,0.833111159
0,0.914396857
0,0.884486586
0,0.803838186
0,0.847845387
0,0.856573918
0,0.906582232
0,0.941977857
0,0.924272287
0,0.846613814
1,0.925632984
1,0.892785851
1,0.952551158
1,0.870348183
1,0.931255186
1,0.857110188
1,0.916093744
1,0.925047977
1,0.881536049
1,0.902626514
0,0.935485794
0,0.818556093
1,0.983142106
0,0.808525464
0,0.903181163
0,0.842942074
0,0.881934609
1,0.912371602
1,0.939360046
0,0.870902571
0,0.897201228
0,0.883410916
0,0.877857615
0,0.900975121
0,0.806146690
0,0.927347425
0,0.843529601
0,0.854847010
0,0.843829731
1,0.873588064
0,0.827302403
0,0.904775336
0,0.898279112
1,0.824259808
0,0.853494565
0,0.811845282
1,0.905810136
0,0.811888945
0,0.826909466
0,0.837835235
0,0.803326813
0,0.881837506
0,0.814259834
1,0.986232432
1,0.962350906
1,0.831060484
0,0.924281198
0,0.940883921
0,0.897875356
0,0.906095179
0,0.825467850
1,0.962863608
0,0.845975930
0,0.832345708
0,0.909054098
1,0.842755754
1,0.923661372
1,0.946888691
1,0.954545427
1,0.942593530
0,0.864633333
0,0.869836533
0,0.873898420
0,0.896334700
0,0.867396703
0,0.913679965
1,0.822828000
1,0.855609522
1,0.801261917
0,0.882603821
0,0.831869869
0,0.810871073
0,0.859667547
0,0.872288688
0,0.937433893
0,0.885276366
0,0.887603808
0,0.823436020
0,0.836116541
1,0.972900768
1,0.955477051
0,0.868571667
0,0.852576870
0,0.929432273
0,0.824759954
0,0.959611227
1,0.893061402
0,0.851006307
0,0.898981810
0,0.931215735
0,0.947640158
0,0.806312214
0,0.858241979
0,0.828404630
0,0.823396986
0,0.835039241
1,0.849457186
0,0.826411975
0,0.827966787
0,0.831845525
0,0.925670378
0,0.807213849
0,0.829680180
0,0.910382896
0,0.883643261
0,0.825069971
0,0.936309436
0,0.800480524
0,0.879364196
0,0.880283259
0,0.948099515
0,0.925406347
0,0.839831006
0,0.852926717
0,0.942039359
0,0.805630434
0,0.805773757
1,0.918323049
0,0.856339812
0,0.921673486
0,0.890126498
0,0.873758025
0,0.804983742
0,0.801037746
0,0.809970516
1,0.967275587
0,0.886938457
0,0.948805971
1,0.982079072
0,0.911426207
0,0.891391114
0,0.841050284
0,0.872408214
0,0.871220849
0,0.863662074
0,0.837622428
0,0.863138721
0,0.862147481
0,0.845697869
0,0.807528469
0,0.836964081
0,0.892862712
0,0.912469604
1,0.852244949
