1,0.953650994
0,0.771703235
0,0.941075809
0,0.828206377
0,0.874280285
0,0.796038572
0,0.798252366
0,0.732334216
0,0.854267986
0,0.872668837
0,0.890484006
0,0.882660751
0,0.878687264
0,0.739764237
0,0.887619933
0,0.858712105
0,0.780782249
0,0.753577311
0,0.879277164
0,0.755352004
0,0.812804858
0,0.763801776
0,0.911811508
0,0.882687392
0,0.890559247
1,0.957713004
1,0.940332995
1,0.968567104
1,0.852318579
1,0.921940694
1,0.937901489
1,0.844221251
1,0.988301418
0,0.906516648
0,0.830800636
0,0.750924134
0,0.897052197
0,0.802612093
0,0.938860744
0,0.784820144
0,0.778264488
1,0.943920330
1,0.887529861
0,0.791016734
0,0.801699985
0,0.911837789
0,0.841497205
0,0.765106906
0,0.753892628
1,0.877836497
0,0.779578862
0,0.755607718
0,0.779585048
0,0.902167369
0,0.786361591
0,0.872769078
0,0.760083691
0,0.778003445
0,0.823085473
0,0.772469739
0,0.761606287
0,0.808014330
0,0.859988949
0,0.813517834
0,0.746074002
0,0.834698915
0,0.862322985
0,0.905547485
0,0.927337658
0,0.759376824
1,0.888851302
1,0.915122312
1,0.764267673
1,0.878677148
1,0.869108454
0,0.944865484
0,0.890825307
0,0.834012383
0,0.786764934
0,0.860833478
0,0.819531619
0,0.852583282
0,0.825666093
0,0.879088645
0,0.774309223
0,0.735079118
0,0.736152695
0,0.786932200
0,0.740183807
0,0.769304193
0,0.811100330
0,0.741434853
0,0.825088896
0,0.841706593
0,0.852897614
0,0.785471093
0,0.829817293
0,0.869019169
0,0.894366231
1,0.956242287
1,0.923521840
0,0.753071265
0,0.880514172
0,0.893447552
0,0.969209683
0,0.808496451
0,0.780369401
0,0.744837587
0,0.928583693
0,0.896311215
0,0.873443104
0,0.809493218
0,0.843770748
0,0.759138750
0,0.807910787
0,0.936366313
0,0.870052979
1,0.951269854
0,0.892439458
0,0.772046519
0,0.821675059
0,0.753954287
0,0.745716740
0,0.841506682
0,0.832117382
0,0.813586980
0,0.739365134
0,0.793276040
0,0.841241842
0,0.799812939
0,0.814166028
0,0.878605456
0,0.754322700
0,0.731394172
0,0.926908452
0,0.863263836
0,0.780662046
0,0.849886270
0,0.761583474
0,0.835902509
0,0.752594531
0,0.912341785
0,0.757537365
0,0.867486432
0,0.738877002
0,0.819300185
0,0.777067417
0,0.887483492
0,0.747849947
0,0.856164531
0,0.848949453
0,0.873692079
0,0.899459069
0,0.736647851
0,0.854036108
0,0.739809537
0,0.793084472
0,0.766946456
0,0.780231211
0,0.736551357
0,0.778044127
0,0.763442775
0,0.946185791
0,0.749117146
0,0.794775008
0,0.757116938
0,0.842535159
0,0.855754820
0,0.891743995
0,0.891037547
0,0.908560313
0,0.823604214
0,0.733773897
0,0.740005913
0,0.838771093
0,0.860076283
1,-1000000000.000000000
0,0.744254385
0,0.758102089
0,0.821902403
0,0.836007265
0,0.798293332
0,0.944187941
0,0.774040665
0,0.741108462
0,0.817573267
0,0.775540526
0,0.851162741
0,0.741684929
0,0.785337923
0,0.766669601
0,0.848329266
0,0.821243877
0,0.752925506
0,0.736959614
0,0.903400205
0,0.815063281
0,0.792211531
0,0.866734362
0,0.755405707
0,0.871959726
0,0.944229061
0,0.733479300
0,0.801788664
0,0.836576041
0,0.826492029
0,0.821407375
0,0.926938764
0,0.748558823
0,0.828227781
1,0.962091438
0,0.733562253
0,0.893265361
0,0.766612829
0,0.768781505
0,0.854155694
0,0.739261746
0,0.759454579
1,0.970814238
0,0.782216404
0,0.824259048
0,0.780618034
0,0.846812569
0,0.794108602
0,0.821869910
0,0.859644305
0,0.765581502
0,0.815278956
1,0.979092614
1,0.960704885
0,0.915197172
0,0.877694959
1,0.980713734
1,0.977660326
1,0.967627912
0,0.860476465
0,0.774694555
0,0.764644516
0,0.804711571
0,0.775920757
0,0.826133255
0,0.742409635
0,0.901421095
0,0.836759016
0,0.893226029
1,0.975284317
0,0.868561052
0,0.853381392
0,0.897915705
0,0.883496933
0,0.881447532
0,0.747839921
0,0.770725889
0,0.780444376
1,0.951863513
0,0.863476765
0,0.744428880
0,0.771618586
0,0.869684319
0,0.799649811
0,0.879567952
0,0.862749672
0,0.908564691
0,0.819256059
0,0.796162726
0,0.782468034
0,0.914557384
1,-1000000000.000000000
0,0.910233844
0,0.823087417
0,0.816273045
0,0.858434503
0,0.749449166
0,0.773669320
0,0.919088967
0,0.825816837
0,0.879822066
0,0.894325320
0,0.803384100
0,0.863333840
0,0.735710768
0,0.753448363
0,0.781975620
0,0.772762225
0,0.820783053
0,0.734680843
0,0.741193218
1,-1000000000.000000000
1,0.899671286
0,0.817670431
0,0.773262183
0,0.807203497
0,0.744093932
0,0.940901900
0,0.839698637
0,0.859764794
0,0.785085242
