0.000000000,0.000000000,1.988301418
0.000000000,0.009523810,0.988301418
0.000000000,0.180952381,0.970814238
0.011363636,0.180952381,0.970148154
0.011363636,0.190476190,0.969316456
0.022727273,0.190476190,0.969209683
0.022727273,0.238095238,0.965464156
0.034090909,0.238095238,0.963699927
0.034090909,0.257142857,0.962863608
0.045454545,0.257142857,0.962846809
0.045454545,0.295238095,0.960704885
0.056818182,0.295238095,0.959611227
0.056818182,0.380952381,0.951863513
0.068181818,0.380952381,0.951561305
0.068181818,0.390476190,0.951269854
0.102272727,0.390476190,0.947640158
0.102272727,0.400000000,0.946888691
0.113636364,0.400000000,0.946185791
0.113636364,0.409523810,0.945370170
0.147727273,0.409523810,0.944187941
0.147727273,0.428571429,0.942593530
0.227272727,0.428571429,0.940883921
0.227272727,0.447619048,0.939360046
0.238636364,0.447619048,0.938860744
0.238636364,0.457142857,0.937901489
0.352272727,0.457142857,0.932311595
0.352272727,0.466666667,0.931255186
0.363636364,0.466666667,0.931215735
0.363636364,0.476190476,0.930997063
0.500000000,0.476190476,0.925670378
0.500000000,0.495238095,0.925527896
0.511363636,0.495238095,0.925406347
0.511363636,0.504761905,0.925047977
0.545454545,0.504761905,0.924063377
0.545454545,0.514285714,0.923661372
0.556818182,0.514285714,0.923602916
0.556818182,0.523809524,0.923521840
0.568181818,0.523809524,0.923057268
0.568181818,0.542857143,0.921940694
0.636363636,0.542857143,0.918730225
0.636363636,0.552380952,0.918323049
0.693181818,0.552380952,0.916135995
0.693181818,0.561904762,0.916093744
0.704545455,0.561904762,0.915197172
0.704545455,0.571428571,0.915122312
0.795454545,0.571428571,0.912469604
0.795454545,0.580952381,0.912371602
0.920454545,0.580952381,0.909054098
0.920454545,0.590476190,0.908877114
1.034090909,0.590476190,0.906052082
1.034090909,0.600000000,0.905810136
1.068181818,0.600000000,0.904873643
1.068181818,0.609523810,0.904848869
1.136363636,0.609523810,0.903181163
1.136363636,0.619047619,0.902626514
1.181818182,0.619047619,0.900801240
